kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
İSG-30;AILE-02;İstemci ve Sunucularda Güvenli Konfigürasyon;"Elektrik iletim şebekesi tüm endüstriyel kontrol sistemleri (EKS) içerisinde hizmet veren sunucu ve istemcilerin ağ servisleri yönetiminde ""Endüstriyel Ağ Güvenliği"" başlığının ilgili maddelerine uygun hareket edilmelidir.";92;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-30;2026-09-09;2024-09-08;Seviye 1
İSG-31;AILE-02;İstemci ve Sunucularda Güvenli Konfigürasyon;Elektrik iletim şebekesi tüm endüstriyel kontrol sistemleri (EKS) içerisinde hizmet veren sunucu ve istemcilerde IPv6 ağ arayüzleri devre dışı bırakılmalıdır.;93;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-31;2026-09-09;2024-09-08;Seviye 1
İSG-32;AILE-02;Veri Koruma;Elektrik iletim şebekesi tüm endüstriyel kontrol sistemleri (EKS) içerisinde hizmet veren sunucu ve istemcilerde imha yönetimi kuruluşun belirlediği politikalar doğrultusunda gerçekleştirilmelidir.;94;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-32;2026-09-09;2024-09-08;Seviye 1
İSG-33;AILE-02;Beyaz Liste Uygulamaları;Elektrik iletim şebekesi tüm endüstriyel kontrol sistemleri (EKS) içerisinde hizmet veren sunucu ve istemcilerde beyaz liste (Whitelisting) uygulamaları devreye alınmalıdır.;95;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-33;2026-09-09;2024-09-08;Ek kontrol
İSG-34;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda endüstriyel etki alanı ile KBS etki alanı birbirinden tamamiyle izole edilmelidir. (Bu amaçla trust, parent-child, farklı OU gibi yöntemler kullanılmamalıdır.);96;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-34;2026-09-09;2024-09-08;Seviye 2
İSG-35;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, endüstriyel etki alanının kapsamı sadece ilgili endüstriyel kontrol sistemini işleten kuruluş ile sınırlı olmalıdır. Üreticinin şablon olarak hazırladığı ya da farklı ortamlarda kullandığı etki alanı yapıları kuruluş endüstriyel kontrol sistemleri içerisinde kullanılmamalıdır.;97;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-35;2026-09-09;2024-09-08;Seviye 2
İSG-36;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, ortak erişime açık klasörler içerisindeki dosyalarda yüksek yetkili kullanıcı bilgileri gömülü olarak saklanmamalıdır.;98;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-36;2026-09-09;2024-09-08;Seviye 1
İSG-37;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı yöneticisine (domain controller) sadece gerekli protokoller üzerinden erişimi mümkün kılacak kısıtlamalar uygulanmalıdır.;99;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-37;2026-09-09;2024-09-08;Seviye 1
İSG-38;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı yöneticisi (domain controller) üzerinde gerekli olmayan tüm ağ servisleri devre dışı bırakılmalıdır.;100;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-38;2026-09-09;2024-09-08;Seviye 1
İSG-39;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı yöneticisi (domain controller) yedekli mimaride tasarlanmalıdır.;101;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-39;2026-09-09;2024-09-08;Seviye 2
İSG-40;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı bileşenlerinde üretici tarafından sıkça kullanılan kullanıcı adı ve parolalar bulundurulmamalıdır.;102;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-40;2026-09-09;2024-09-08;Seviye 2
İSG-41;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanı yöneticisi (domain controller) sunucusunun tekil görev için kullanılması sağlanmalıdır. DHCP, DNS ve dosya paylaşım vb. servisler için farklı sunucular konumlandırılmalıdır.;103;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-41;2026-09-09;2024-09-08;Seviye 2
İSG-42;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanına ait tüm bileşenler yama yönetim politikalarına uygun olarak yönetilmelidir.;104;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-42;2026-09-09;2024-09-08;Seviye 2
İSG-43;AILE-02;OT Domain Güvenliği;"Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan tüm bileşenler ""Tehdit ve Zafiyet Yönetim"" başlığına uygun olarak güvenlik denetimi ve sızma testlerine tabi tutulmalıdır. (İstemci, sunucu, konfigürasyon, GPO vb.)";105;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-43;2026-09-09;2024-09-08;Seviye 2
İSG-44;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan sunucular için güvenli konfigürasyon kontrol listesi oluşturulmalıdır.;106;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-44;2026-09-09;2024-09-08;Seviye 1
İSG-45;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan sunucular oluşturulan güvenli konfigürasyon kontrol listesine göre periyodik gözden geçirilmelidir. Konfigürasyon değişikliklerini anlık olarak loglayacak yapılandırmalar devreye alınmalıdır.;107;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-45;2026-09-09;2024-09-08;Seviye 2
İSG-46;AILE-02;OT Domain Güvenliği;Elektrik iletim şebekesi merkezi endüstriyel kontrol sistemlerinde (EKS) etki alanı (domain) mimarisi kullanılması durumunda, etki alanında bulunan Grup İlkeleri (GPO) güvenli bir şekilde uygulanmalıdır.;108;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-46;2026-09-09;2024-09-08;Seviye 2
İSG-47;AILE-02;HMI Güvenliği;Elektrik iletim şebekesi tüm endüstriyel kontrol sistemlerinde (EKS), operatörler günlük operasyonları gerçekleştirdikleri arayüzler (HMI) üzerinde operasyonu gerçekleştirmek için gerekli olan en düşük yetki ile çalışmalıdır. Arayüzler (HMI) yetki aşımına izin vermeyecek şekilde yapılandırmalıdır.;109;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-47;2026-09-09;2024-09-08;Seviye 2
İSG-48;AILE-02;HMI Güvenliği;"Elektrik iletim şebekesi tüm endüstriyel kontrol sistemlerinde (EKS) kullanılan arayüzler (HMI) devre dışı bırakma (bypass) ve kaçış saldırılarını engelleyebilecek şekilde yapılandırılmalıdır. Bu yapılandırmalar ""Tehdit ve Zafiyet Yönetim"" başlığına uygun şekilde periyodik olarak test edilmelidir.";110;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 02-İstemci ve Sunucu Güv · İSG-48;2026-09-09;2024-09-08;Seviye 2
TZY-1;AILE-03;Politika, prosedür, süreç;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi için gerekli bilgi kaynakları belirlenmelidir.;111;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-1;2026-09-09;2024-09-08;Seviye 1
TZY-2;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi amacı ile belirlenen kaynaklardan siber güvenlik tehdit bilgisi toplanmalı ve işlenmelidir.;112;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-2;2026-09-09;2024-09-08;Seviye 2
TZY-3;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinin (EKS) güvenliği ve sürekliliği için risk teşkil edebilecek tehditler belirlenmeli ve bu tehditlerin yönetimi için iyileştirme aksiyonları belirtilmelidir.;113;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-3;2026-09-09;2024-09-08;Seviye 1
TZY-4;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin profillendirilmesi için tehdit hakkında en az aşağıdaki bilgiler edinilmelidir. -Tehdidin hedefi -Kabiliyetleri -Tehdit hedefinin endüstriyel operasyondaki önemi;114;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-4;2026-09-09;2024-09-08;Seviye 1
TZY-5;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi için belirlenen bilgi kaynakları önceliklendirilmeli ve sürekli olarak takip edilmelidir.;115;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-5;2026-09-09;2024-09-08;Seviye 1
TZY-6;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik risk teşkil edebileceği değerlendirilen tehditler analiz edilmeli, sınıflandırmalı ve önceliklendirilmelidir.;116;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-6;2026-09-09;2024-09-08;Seviye 1
TZY-7;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik zafiyetlerin yönetilebilmesi için gerekli bilgi kaynakları belirlenmelidir.;117;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-7;2026-09-09;2024-09-08;Seviye 1
TZY-8;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik tehditlerin yönetilebilmesi amacı ile belirlenen kaynaklardan siber güvenlik zafiyet bilgisi toplanmalı ve işlenmelidir.;118;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-8;2026-09-09;2024-09-08;Seviye 1
TZY-9;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerinin (EKS) güvenliği ve sürekliliği için risk teşkil edebilecek zafiyetler belirlenmeli ve bu zafiyetlerin yönetimi için iyileştirme aksiyonları belirtilmelidir.;119;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-9;2026-09-09;2024-09-08;Seviye 1
TZY-10;AILE-03;Endüstriyel zafiyet yönetimi;"""Enerji Sektöründe Kullanılan Endüstriyel Kontrol Sistemleri İçin Güvenlik Analiz ve Test Usul ve Esasları""nın ilgili maddeleri doğrultusunda elektrik iletim şebekesi endüstriyel kontrol sistemleri (EKS) için güvenlik analizleri ve testleri gerçekleştirilmelidir.";120;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-10;2026-09-09;2024-09-08;Seviye 1
TZY-11;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik risk teşkil edebileceği değerlendirilen zafiyetler analiz edilmeli, sınıflandırılmalı ve önceliklendirilmelidir.;121;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-11;2026-09-09;2024-09-08;Seviye 1
TZY-12;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) yönelik risk teşkil edebileceği değerlendirilen zafiyetler önceliklerine göre yönetilmelidir.;122;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-12;2026-09-09;2024-09-08;Seviye 1
TZY-13;AILE-03;Endüstriyel zafiyet yönetimi;"Elektrik iletim şebekesi endüstriyel kontrol sistemi (EKS) bileşenlerine ait siber güvenlik yamaları ""İstemci ve Sunucu Güvenliği"" başlığına uygun olacak şekilde yamaların operasyonlara olan etkisi de gözden geçirilerek uygulanmalıdır.";123;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-13;2026-09-09;2024-09-08;Seviye 1
TZY-14;AILE-03;Politika, prosedür, süreç;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin tehdit ve zafiyet yönetim yaklaşımı dokümante edilmiş olmalıdır.;124;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-14;2026-09-09;2024-09-08;Seviye 1
TZY-15;AILE-03;Politika, prosedür, süreç;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin tehdit ve zafiyet yönetim sürecinde ihtiyaç duyulabilecek tüm üçüncü taraflar belirlenmeli ve bu sürece dahil edilmelidir.;125;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-15;2026-09-09;2024-09-08;Seviye 1
TZY-16;AILE-03;Politika, prosedür, süreç;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin tehdit ve zafiyet yönetimi için gerekli standart, kılavuz ve yasal mevzuatlar belirlenmelidir.;126;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-16;2026-09-09;2024-09-08;Seviye 1
TZY-17;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin tehdit istihbaratı, bir bütün olarak izlenmelidir.;127;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-17;2026-09-09;2024-09-08;Seviye 2
TZY-18;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Tehdit yönetimi kapsamında arz güvenliğini riske atabilecek, doğal afetler, terör vb. gibi bilgiler de bütüncül bir yaklaşım sergileyecek şekilde değerlendirilmelidir.;128;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-18;2026-09-09;2024-09-08;Seviye 2
TZY-19;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin yerel ve küresel tehdit istihbarat kaynakları bir bütün olarak yönetilmelidir. (Bu kaynaklar üretici sayfaları, küresel bilgilendirme sayfaları gibi kaynaklar olabilir.);129;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-19;2026-09-09;2024-09-08;Seviye 2
TZY-20;AILE-03;Endüstriyel tehdit istihbaratı yönetimi;KBS ve EKS'e ilişkin tehdit istihbarat kaynakları bir bütün olarak yönetilmelidir.;130;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-20;2026-09-09;2024-09-08;Seviye 2
TZY-21;AILE-03;Endüstriyel tehdit tespiti;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin tehditler (saldırgan aktiviteleri) gerçek zamanlı olarak izlenebilmelidir. Bu izleme, istemci ve sunucu üzerinden bilgi toplanarak veya ağ trafiği takip edilerek gerçekleştirilebilir.;131;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-21;2026-09-09;2024-09-08;Seviye 2
TZY-22;AILE-03;Endüstriyel tehdit tespiti;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin bir saldırı tespiti yapılması durumunda, söz konusu saldırılar sınıflandırılmalıdır. (operasyonel tehditler, siber güvenlik tehditleri, fiziksel, ağ tehditleri vb.);132;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-22;2026-09-09;2024-09-08;Seviye 2
TZY-23;AILE-03;Endüstriyel zafiyet yönetimi;"Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet analizi ""Enerji Sektöründe Kullanılan Endüstriyel Kontrol Sistemleri İçin Güvenlik Analiz ve Test Usul ve Esasları""nın ilgili maddelerine göre aktif veya pasif yöntemlerle (manuel ya da otomatize araçlarla) en az yılda bir kez gerçekleştirilebilir durumda olmalıdır.";133;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-23;2026-09-09;2024-09-08;Seviye 1
TZY-24;AILE-03;Endüstriyel zafiyet yönetimi;"Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet analizi ""Enerji Sektöründe Kullanılan Endüstriyel Kontrol Sistemleri İçin Güvenlik Analiz ve Test Usul ve Esasları""nın ilgili maddelerine uygun yöntemlerle gerçekleştirilmeli ve en az aşağıda belirtilen bileşenleri kapsamalıdır. - İş istasyonu riskleri - İnsan Makine arayüzü (HMI) iş istasyonu riskleri - Sunucu tabanlı riskler (SCADA, OPC, Historian vb.) - Endüstriyel yazılım uygulamaları riskleri (SCADA yazılımı) - Siber güvenlik uygulama ve çözümleri - Mühendislik iş istasyonu riskleri - Endüstriyel ağ ve ekipmanları güvenlik riskleri (SDH, Kramportör dahil olmak üzere) - Endüstriyel altyapı kontrol katmanı ekipmanları güvenlik riskleri (RTU, Röle/IED, Bay controller vb. ) - Sayaçlar, Güç Kalite İzleme Sistemleri (GKÇ, RİTM) - KBS ağları entegrasyon riskleri (CRM, CBS, ERP vb.)";134;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-24;2026-09-09;2024-09-08;Seviye 1
TZY-25;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet analizleri farklı kaynakları girdi olarak kullanmalıdır. (Sızma testleri, güvenlik testleri, analizleri, zafiyet taramaları vb.);135;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-25;2026-09-09;2024-09-08;Seviye 1
TZY-26;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet analizleri için otomatize bir araç kullanılacaksa seçilen aracın teknoloji, protokol desteği ilgili altyapıya uygun olmalıdır.;136;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-26;2026-09-09;2024-09-08;Seviye 1
TZY-27;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin siber güvenlik zafiyetleri bir yaşam döngüsü şeklinde yönetilmelidir. (Tespit, iyileştirme, doğrulama, kapatma, kabul vb.);137;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-27;2026-09-09;2024-09-08;Seviye 1
TZY-28;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin tespit edilen her bir siber güvenlik zafiyeti için ilgili birim ve personellere sorumluluk ataması gerçekleştirilmelidir.;138;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-28;2026-09-09;2024-09-08;Seviye 1
TZY-29;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin risk analizi, sızma testi, güvenlik analizi çıktılarının eğilimi sürekli olarak izlenmelidir.;139;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-29;2026-09-09;2024-09-08;Seviye 1
TZY-30;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet yönetimi faaliyetleri ana kontrol merkezi, acil durum/yedek kontrol merkezi ve tüm bölgesel kontrol merkezleri bileşenlerini içermelidir.;140;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-30;2026-09-09;2024-09-08;Seviye 1
TZY-31;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet yönetimi faaliyetleri 380 kV olan uç saha bileşenlerini (ağ, haberleşme, çevirici, protokol vb.) içermelidir.;141;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-31;2026-09-09;2024-09-08;Seviye 3
TZY-32;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet yönetimi faaliyetleri 154 kV ve altında olan uç saha bileşenlerini (ağ, haberleşme, çevirici, protokol vb.) içermelidir.;142;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-32;2026-09-09;2024-09-08;Ek kontrol
TZY-33;AILE-03;Endüstriyel zafiyet yönetimi;Elektrik iletim şebekesi endüstriyel kontrol sistemlerine (EKS) ilişkin zafiyet yönetimi faaliyetleri, EKS varlıklarının sürüm bilgisinden zafiyet tespitine imkan vermelidir. Bu amaçla manuel veya otomatize araçlar kullanılabilir.;143;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 03-Tehdit ve Zafiyet Yönetimi · TZY-33;2026-09-09;2024-09-08;Seviye 2
ERY-1;AILE-04;Endüstriyel Siber Güvenlik Risk Yönetimi Stratejisi;İletim şebekesi endüstriyel kontrol sistemleri (EKS) için dokümante edilmiş bir endüstriyel siber güvenlik risk yönetimi stratejisi olmalıdır. Risk yönetim metodolojisi endüstriyel altyapılar için özelleştirilmiş olmalıdır.;144;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=3OvnJRzRuhI%3D;Ek-7 · 04-Endüstriyel Risk Yönetimi · ERY-1;2026-09-09;2024-09-08;Seviye 1
